ID,res_ratio,av_h,av_1_over_h,res_vol_per_capita,res_vol_per_capita_p10,res_vol_per_capita_p50,res_vol_per_capita_p90,res_vol_per_capita_gini,av_age,share_pre_1975_buildings,share_1975_1985_buildings,share_1985_1995_buildings,share_1995_2005_buildings,share_2005_2015_buildings,residential_volume_density,av_built_up_density,pop_density,pop_density_p10,pop_density_p50,pop_density_p90,pop_density_gini,age_x_height,age_x_inv_height,age_x_res_vol,ntl_per_res_vol,energy_per_vol_per_capita,ntl_per_res_vol_p10,ntl_per_res_vol_p50,ntl_per_res_vol_p90,ntl_per_res_vol_gini,energy_per_vol_per_capita_p10,energy_per_vol_per_capita_p50,energy_per_vol_per_capita_p90,energy_per_vol_per_capita_gini,delta_pm_25,standard_delta_pm_25,delta_pm_25_per_capita,delta_bc,standard_delta_bc,delta_bc_per_capita,delta_oc,standard_delta_oc,delta_oc_per_capita,hdd_18,cdd_25,extreme_heat,extreme_cold
011319,0.8843462566567576,2.1693055732686433,0.7143408571872478,653.8641463078932,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,29.939732916111595,0.390472927707427,0.04568530571067381,0.02649853078571614,0.06072427575813378,0.2817219801461193,0.009647572213442892,0.002392700937043047,0.009429660597009691,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.0,72.89803319790927,19.182887816473162,702730.665162014,0.00030964832174681294,0.003467453113865818,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.0015139073943064574,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,2.322997151871681,0.20963688340826242,,3.304980509710731e-06,1.087280511856079,,1.958961547643412e-05,1.0880367755889893,,230.26133728027344,19.272796630859375,26.679607391357422,4.167300224304199
011320,0.9527428406469571,2.1619174412140754,0.9388078141461845,630.582314647881,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,33.520337043346466,0.4317801547352722,0.03699314876957494,0.031947357382550334,0.03959702414243102,0.21615369826621925,0.0060121628710718324,0.0022123849421629167,0.007584856721729021,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.0,62.34906428569626,29.51640689024859,559669.7191459474,0.000721914351847446,0.003742267136542119,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.017639412949661648,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,2.001006526253443,0.1919051885749072,,3.2757036201498256e-06,1.0872815292511961,,1.9415879520774204e-05,1.088037877182323,,234.71377330957435,18.3660270814168,26.530869744529817,3.796297741051865
011321,0.8945665211708118,3.6994336407510047,0.5922720354448004,757.4112198877586,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,35.23780737369879,0.5226885318783915,0.030594899706803385,0.042933880917349954,0.04250629488079129,0.21195220964896738,0.011014755563327119,0.0024252978767322097,0.009589944525328383,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.01645560103906163,154.91909919693427,16.132674941611935,1514012.4401052718,0.000316798059193752,0.00341128126121994,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.0028658397742867825,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,2.308945661961255,0.20876243117805904,,3.287386460403434e-06,1.0872813185449122,,1.9485447328804993e-05,1.0880373585247154,,230.18210655208392,19.333636411839212,26.686218902934122,4.169538418345424
011322,0.9811439548817228,1.2337513626717793,1.520945624818529,511.2673841547152,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,33.100588366650086,0.4187323768640458,0.035502269041253406,0.057062827562997964,0.01586168901574969,0.22755451805606444,0.0035344015110252433,0.0018093102872539604,0.006904112929102119,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.0,38.28525481701908,50.76257973707363,359820.93560967955,0.0010088468730353242,0.0036977287341268803,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.018091237471326238,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,2.031668032786903,0.19862361893837327,,1.485028520177316e-06,1.0873666717273636,,8.814318720020988e-06,1.0880994491299807,,227.4891685054705,22.111429873045488,26.976633989465522,4.179157401927553
011403,0.851139696289725,2.576654798637134,0.9123949403102996,1025.214978508512,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,37.056121336648516,0.5491378002426234,0.022402173428332815,0.01800713569892166,0.03351527348564731,0.19046590987614537,0.006493771125410905,0.0021301380306644594,0.004739201136402369,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.0,90.52752430522422,34.05318680557869,871190.9566547016,0.0005146849654850187,0.0020152727023676435,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.010338119503626508,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,1.9329345130062896,0.18329623285267066,,1.785698826003578e-06,1.126018339212536,,1.0585017588614643e-05,1.1273365365087975,,214.65972976072877,30.090878066510815,27.813718895976304,4.966467813293479
011404,0.8227012722518354,4.15767491398615,0.8126070903341748,1080.8692239819661,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,39.51931769896992,0.617791396529723,0.06265674204757193,0.07268475418755749,0.03843883459478415,0.12149378598057102,0.0072222482469126836,0.0022170366013812815,0.004870956390128859,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.05006371116448627,173.04492405823214,27.293314665558025,1704774.0658961656,0.00048816494933150677,0.0020222823283224355,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.00851970019009407,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,1.930464898296041,0.18306266901015025,,1.5413565410211311e-06,1.1321328966125257,,9.126858438626881e-06,1.133881041325243,,218.2866967533463,28.67982691363345,27.75256962940671,4.620841039116738
011405,0.9361004688012182,1.5044825091692084,1.2741828379349185,781.8513790983764,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,41.73107517376801,0.6971324595033632,0.018826081751475283,0.023615211143132725,0.010859123386387991,0.13482949219947618,0.004526074886606521,0.002085284243580626,0.004864176618365251,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.0,69.54252107151913,45.82534240882256,607767.8075352978,0.0007212672350082539,0.002425909310958705,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.017191790694436326,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,2.1950604387051666,0.22046715143690504,,1.3483592294130824e-06,1.131449289533049,,7.99989894259316e-06,1.1331178664096901,,212.82984924316406,30.746633529663086,27.84162139892578,5.136895179748535
011407,0.8755104708942801,2.944122826763374,1.1237775820334333,779.0107191108897,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,41.29698546577222,0.6144903277988721,0.019040952391651128,0.007537801343548495,0.022248730593812487,0.12453099373160484,0.005036315422883032,0.001921633999051844,0.004372856948028272,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.0,96.59482176625824,49.887489933194516,873451.932370017,0.0006209667072645567,0.0019142294518891478,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.008474857575584527,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,1.7560101799015864,0.17781344140500677,,1.2830929563278914e-06,1.1321971416473389,,7.612462923134444e-06,1.133915662765503,,213.95263873447587,28.912188252320615,27.724234418232555,5.0588679265976415
011502,0.8345574891853215,3.216990632856213,0.5511083809192362,1341.8154847675219,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,42.783432042192196,0.7342347307442653,0.047795919405575135,0.023617026688636345,0.024776746810769665,0.10105656061492488,0.012636442858973038,0.002568946485350207,0.005249058231026481,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.0,151.2797599690433,19.441586348202684,1491968.127801187,0.00031371874335885434,0.0019014914552319105,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.006971463969227987,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,2.31947410797964,0.20413026002300566,,1.8702605757425772e-06,1.0917284488677979,,1.1024123523384333e-05,1.0933096408843994,,,,,
011503,0.8807462499669715,3.0598916686627704,0.46569328749554884,1066.9726884165273,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,40.399584740320755,0.6526383586779911,0.023762568566781557,0.02477307373270307,0.020978119946963195,0.14754299266173765,0.016801502732008245,0.0029623757964156888,0.007477131935671979,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.0,122.38729871611993,16.757396877227347,1192052.7895144627,0.00019602335102358447,0.0025745510768390685,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.0005852847803102801,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,2.1887739634387446,0.18536642383027466,,1.8702605757425772e-06,1.0917284488677979,,1.1024123523384333e-05,1.0933096408843994,,,,,
